id,posted_by,text,hashtags,in_reply_to_status_id
399820791308509184,Rihanna,Time for the $tudio #datzhowimfeelin  #ColoradoNightz,"[{u'indices': [20, 36], u'text': u'datzhowimfeelin'}, {u'indices': [38, 53], u'text': u'ColoradoNightz'}]",
399434277168742400,Rihanna,#DENVER I loved EVERYTHING about you tonight!!!! And it smelled like Heaven!! Thank you!! #DiamondsWorldTour,"[{u'indices': [0, 7], u'text': u'DENVER'}, {u'indices': [90, 108], u'text': u'DiamondsWorldTour'}]",
399250983207059456,Rihanna,Navy please keep the people of The Philippines in your prayers!!! I was just there and this truly breaks my heart!!!,[],
398944432361590784,Rihanna,Navy it's that time again! Episode 3 of #StyledtoRock is on tonight at 8/7c on @bravotv! #itsFRIDAY #itzFRIHDAY,"[{u'indices': [40, 53], u'text': u'StyledtoRock'}, {u'indices': [89, 99], u'text': u'itsFRIDAY'}, {u'indices': [100, 111], u'text': u'itzFRIHDAY'}]",
398517784059322368,Rihanna,“@_shay12: Tied with Elvis? 🙌 let that shit sink in.” #cockytweet #NavyThing,"[{u'indices': [54, 65], u'text': u'cockytweet'}, {u'indices': [66, 76], u'text': u'NavyThing'}]",398516844291956736
398517227508756480,Rihanna,Navy thank you for pushing me and allowing me to keep breaking records and making histoRIH along with the greats! Jah just keeps blessing us,[],
398516231739015168,Rihanna,@bwerde thank you so much!!!,[],398491747585908736
398516156757450753,Rihanna,"RT @bwerde: Congratulations @rihanna! ""The Monster"" creates history as her 25th #Hot100 top 10. Ties w Elvis on all-time list. http://t.co/…","[{u'indices': [80, 87], u'text': u'Hot100'}]",
397372269942800384,Rihanna,"RT @NathalieG4L: Rihanna announced as the new face of MAC's Viva Glam range, which donates funds to people affected by HIV and AIDS. http:/…",[],
397370920874278913,Rihanna,Big up to my #NAVY doe !!! Thank you for always goin hard!,"[{u'indices': [13, 18], u'text': u'NAVY'}]",
397367441481031680,Rihanna,"Mama, Ima #VIVAGLAM girl!!!! Super thrilled to be teaming up with @MACcosmetics for charity! #VIVAGLAM more lipstick, more lives impacted!","[{u'indices': [10, 19], u'text': u'VIVAGLAM'}, {u'indices': [93, 102], u'text': u'VIVAGLAM'}]",
397094024412426241,Rihanna,God = Dat Nigga,[],
397087555478646784,Rihanna,RT @officialcharts: The only other artists besides @rihanna to achieve 7 UK #Number1 singles in 7 years are @ElvisPresley &amp; @thebeatles: ht…,"[{u'indices': [76, 84], u'text': u'Number1'}]",
397087459781402624,Rihanna,RT @officialcharts: Plus: @rihanna is the first female artist in British history to score 7 #Number1 singles over 7 consecutive years: http…,"[{u'indices': [92, 100], u'text': u'Number1'}]",
