id,posted_by,text,hashtags,in_reply_to_status_id
535852802417774592,Barack Obama,Retweet if you think President Obama did the right thing by taking action to help fix our broken immigration system. #ImmigrationAction,"[{u'indices': [117, 135], u'text': u'ImmigrationAction'}]",
535605535077593088,Barack Obama,"""To those members of Congress who question my authority to make our immigration system work better … Pass a bill."" —President Obama",[],
535604609721835520,Barack Obama,"""My fellow Americans, we are and always will be a nation of immigrants."" —President Obama #ImmigrationAction","[{u'indices': [90, 108], u'text': u'ImmigrationAction'}]",
535603411568586752,Barack Obama,"""It’s about who we are as a country and who we want to be for future generations."" —President Obama #ImmigrationAction","[{u'indices': [100, 118], u'text': u'ImmigrationAction'}]",
535602880410320896,Barack Obama,"""Our history and the facts show that immigrants are a net plus for our economy and our society."" —President Obama #ImmigrationAction","[{u'indices': [114, 132], u'text': u'ImmigrationAction'}]",
535602308911235073,Barack Obama,"""If you meet the criteria, you can come out of the shadows and get right with the law."" —President Obama #ImmigrationAction","[{u'indices': [105, 123], u'text': u'ImmigrationAction'}]",
535601768991035392,Barack Obama,"""What I’m describing is accountability—a common-sense, middle-ground approach."" —President Obama #ImmigrationAction","[{u'indices': [97, 115], u'text': u'ImmigrationAction'}]",
535601213480660992,Barack Obama,"""Most of these immigrants have been here a long time. They work hard, often in tough, low-paying jobs."" —President Obama #ImmigrationAction","[{u'indices': [121, 139], u'text': u'ImmigrationAction'}]",
535599658647953408,Barack Obama,"""Today, our immigration system is broken, and everybody knows it."" —President Obama #ImmigrationAction","[{u'indices': [84, 102], u'text': u'ImmigrationAction'}]",
535567712307511296,Barack Obama,"Everyone agrees our immigration system is broken, and Congress has stalled on reform. That's why the President is taking #ImmigrationAction.","[{u'indices': [121, 139], u'text': u'ImmigrationAction'}]",
535479900535136257,Barack Obama,Tonight the President will address the nation on the steps he's taking to fix our broken immigration system. #ImmigrationAction,"[{u'indices': [109, 127], u'text': u'ImmigrationAction'}]",
535186678273826816,Barack Obama,RT @SenatorReid: Today marks the 510th day that the Republican-led House has refused to address our broken immigration system. http://t.co/…,[],
535111186547605505,Barack Obama,"""Every child deserves a shot at a world class education."" —President Obama #ConnectED","[{u'indices': [75, 85], u'text': u'ConnectED'}]",
535109152360505344,Barack Obama,"""In a country where we expect free wifi with our coffee, we should expect our schools to be wired.” —President Obama #ConnectED","[{u'indices': [117, 127], u'text': u'ConnectED'}]",
535108294826659840,Barack Obama,"""Every decision I make is aimed at one goal—that is to restore opportunity to everyone who works hard for it."" —President Obama #ConnectED","[{u'indices': [128, 138], u'text': u'ConnectED'}]",
534471650947776512,Barack Obama,RT @conniebritton: Your health is everything. Have you and your family enrolled for health coverage yet? #GetCovered @HealthCareGov,"[{u'indices': [105, 116], u'text': u'GetCovered'}]",
533364764613693440,Barack Obama,You're not an Incredible. #GetCovered #RuinAPixarMovie,"[{u'indices': [26, 37], u'text': u'GetCovered'}, {u'indices': [38, 54], u'text': u'RuinAPixarMovie'}]",
532248901571465217,Barack Obama,RT @OFA: Retweet if you want to keep the internet open and free. #NetNeutrality,"[{u'indices': [65, 79], u'text': u'NetNeutrality'}]",
530804007460425728,Barack Obama,"For the first time since the 1990s, the private sector has added at least 200K jobs for nine consecutive months. #ActOnJobs","[{u'indices': [113, 123], u'text': u'ActOnJobs'}]",
